transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,root_cause_confidence,recovery_probability,recovery_direction,decision,decision_confidence,decision_reason
TXN_004675,6056.9,expired_card,1,0.6654,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3882,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004678,6066.4,bank_timeout,2,0.4635,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.4392,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_004680,759.75,bank_declined,1,0.4604,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3759,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004682,1970.99,bank_declined,1,0.5828,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5105,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_004684,1053.26,expired_card,1,0.4667,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.1888,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004691,3457.97,authentication_failure,1,0.5054,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4015,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_004693,1417.73,bank_declined,2,0.6037,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.3576,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004695,966.87,bank_declined,1,0.5436,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.4461,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_004697,4698.57,network_error,1,0.5997,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8423,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004700,520.27,insufficient_funds,3,0.472,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.97,0.0602,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_004705,3200.88,insufficient_funds,2,0.4268,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.0955,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004706,2461.28,network_error,2,0.4657,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.4724,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_004711,4955.26,insufficient_funds,2,0.3705,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.0926,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004712,1144.6,authentication_failure,1,0.6396,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5878,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_004715,3897.21,bank_timeout,1,0.6034,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7204,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004718,2212.88,authentication_failure,2,0.5981,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.3612,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_004719,3957.18,bank_timeout,3,0.3136,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.95,0.2087,escalate,stop,0.96,Maximum automated retry threshold has been reached.
TXN_004721,1474.33,network_error,1,0.5116,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6578,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004727,9243.85,bank_declined,2,0.535,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3221,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004728,1560.81,network_error,1,0.5639,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7686,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004731,723.49,network_error,1,0.6069,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.802,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004732,1792.2,network_error,1,0.6296,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7646,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004736,2179.03,authentication_failure,1,0.6022,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5435,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_004737,4594.46,bank_timeout,2,0.5925,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.5467,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004744,1580.13,bank_timeout,1,0.4424,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7162,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004745,3010.92,network_error,1,0.5118,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6543,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004750,4472.15,bank_declined,1,0.5138,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.356,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004752,3095.57,authentication_failure,1,0.6038,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6373,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_004755,844.71,insufficient_funds,1,0.6099,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3924,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004756,4047.17,expired_card,1,0.4642,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.1854,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004759,1758.08,bank_timeout,1,0.4475,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7315,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004760,2625.17,network_error,1,0.5733,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7603,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004766,113.37,bank_timeout,2,0.4617,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.4933,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_004769,1774.45,network_error,1,0.6112,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8464,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004770,3983.1,network_error,2,0.559,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.5127,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004772,3211.61,network_error,1,0.6699,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8176,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004774,1300.33,bank_declined,2,0.536,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3048,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004782,5289.96,bank_timeout,2,0.5284,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.5502,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004784,5099.11,authentication_failure,2,0.4216,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.1433,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_004787,2003.68,network_error,1,0.5697,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.694,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004792,5680.99,bank_timeout,2,0.6336,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.676,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004794,1108.06,network_error,2,0.631,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.682,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004799,7121.5,expired_card,1,0.6443,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.3499,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004810,7645.43,bank_timeout,1,0.5947,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8311,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004814,1611.77,network_error,1,0.685,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8681,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004817,414.61,network_error,1,0.5695,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7346,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004818,4765.64,bank_declined,1,0.4633,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2791,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004826,3302.51,network_error,1,0.7096,CRITICAL,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8353,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004829,6054.13,bank_declined,1,0.6875,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6409,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_004833,1093.06,bank_declined,1,0.6172,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.585,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_004842,4943.94,authentication_failure,2,0.4808,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.1699,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_004846,5575.44,bank_timeout,2,0.6256,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6396,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004847,1662.42,bank_timeout,1,0.5246,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6791,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004849,4746.67,network_error,1,0.7014,CRITICAL,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8206,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004851,11263.07,expired_card,2,0.5576,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.1337,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004852,1974.26,network_error,1,0.618,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7926,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004855,1235.49,insufficient_funds,1,0.5876,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3465,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004859,1261.13,authentication_failure,1,0.4316,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4051,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_004860,488.74,network_error,2,0.5997,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6511,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004866,2008.76,bank_declined,1,0.6462,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6367,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_004868,2054.61,authentication_failure,1,0.6794,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.6336,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_004871,5569.74,bank_timeout,3,0.4977,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.95,0.3199,escalate,stop,0.96,Maximum automated retry threshold has been reached.
TXN_004878,19280.68,insufficient_funds,1,0.6269,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3102,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004879,496.73,bank_declined,1,0.4595,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3454,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004887,4520.47,bank_declined,1,0.5027,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3886,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_004888,5242.55,authentication_failure,1,0.6841,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5743,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_004891,1519.05,network_error,2,0.433,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.3458,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_004894,1722.06,bank_timeout,1,0.6824,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8384,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004895,3233.53,authentication_failure,1,0.5553,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.5887,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_004901,2980.03,network_error,1,0.5446,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7057,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_004905,1161.41,bank_declined,1,0.574,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5166,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_004907,2647.66,authentication_failure,2,0.4443,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.1883,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_004910,2693.89,authentication_failure,2,0.5529,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.3958,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_004911,8992.12,network_error,1,0.6873,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8204,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_004915,2222.22,authentication_failure,1,0.6304,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5059,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
